newspaper;title;date;abstract;link
Financial Times;investors wipe more than $220bn from value of facebook owner meta;February 3, 2022;...fourth-quarter profits were squeezed by its investment in a digital avatar-filled world known as themetaverse, as well as higher spending at its virtual and augmented reality technology arm....;https://www.ft.com/content/51ea47e1-50c1-4b72-94d6-884017a1af4a
Financial Times;europeans talk to russia while seeking back-up gaspremiumcontent;February 7, 2022;...metaverserules:  uk regulators will impose strict rules on tech giants setting up and using themetaverse, according to the experts working on a forthcoming online safety bill supported by the british government...;https://www.ft.com/content/57112757-b728-487d-bfca-9a5ca50bcab6
Financial Times;davos and the new age art of manifesting;January 21, 2022;...or at least move to themetaverse, where it can sell nfts of thought bubbles?  to answer that question, we must examine what davos is. a plutocracy parade? a superspreader event for sociopathy? no....;https://www.ft.com/content/e0a560ee-597d-41b4-ae83-fa85fec4d9c3
Financial Times;firstft: global stocks suffer worst day since june 2020;May 10, 2022;...yacht club, the non-fungible token collection of digital art snapped up for millions of dollars by celebrities and crypto-enthusiasts, has an ambitious new idea: selling plots of virtual land in its ownmetaverse...;https://www.ft.com/content/daef0fd1-595a-4c4a-9eab-cd4d94752ff2
Financial Times;the shifting sands of silicon shortages;December 16, 2021;...a trip into themetaversewith nick clegg instead of a meeting in europe, facebook’s defender-in-chief offered to speak to us in themetaverse, the immersive digital world hyped by parent company meta as...;https://www.ft.com/content/f4ef08b4-729d-489a-b4b5-28516f29ac8b
Financial Times;davos and the new age art of manifesting;January 21, 2022;...or at least move to themetaverse, where it can sell nfts of thought bubbles?  to answer that question, we must examine what davos is. a plutocracy parade? a superspreader event for sociopathy? no....;https://www.ft.com/content/e0a560ee-597d-41b4-ae83-fa85fec4d9c3
Financial Times;meta: what’s in a name?;October 27, 2021;...the renamed company will stake its future on the “metaverse”....;https://www.ft.com/content/a3129c62-2fb1-4659-9f70-a30bd2d0e963
Financial Times;escape from davospremiumcontent;May 23, 2022;...but i have to say that in the future, i am hoping that we can move from discussing the fourth industrial revolution in a brutalist concrete slab, and head into themetaverseinstead....;https://www.ft.com/content/197a68aa-1803-4217-8e27-af3c188d0d15
Financial Times;diploma plc: sum is bigger than the (boring) parts suggestpremiumcontent;November 22, 2021;...it may lack a snazzymetaverseor demigod founder to grab headlines. but sometimes boring deserves a punt....;https://www.ft.com/content/16d90d2a-d563-4683-94b9-39f57ab8d269
Financial Times;we need to talk about techie tunnel vision;November 3, 2021;...not least because most people haven’t the foggiest idea what ametaversemight look like, let alone how anyone might code it....;https://www.ft.com/content/eb1d6f3a-ccb9-401e-9796-8838c8dcae49
Financial Times;don’t believe the hype around unlimited vacation time;June 1, 2022;...rutherford grapples with the return to office: in the second instalment of the ft’s new satirical column, comms strategist rutherford hall develops a plan for his firm’s hybrid policy — complete withmetaverse...;https://www.ft.com/content/10493dfb-ed99-49e0-b4d1-4b9c5004e453
Financial Times;zoom: move into phone systems is a smart callpremiumcontent;August 31, 2021;...themetaverseis coming for video calls....;https://www.ft.com/content/e3473d52-1959-44e0-9d59-1d722a90845c
Financial Times;apple and meta’s executive sweets;February 17, 2022;...roblox in retreatroblox, the gaming platform and potentialmetaversecompany, lost more than a quarter of its market value on wednesday morning....;https://www.ft.com/content/73325804-60ab-4585-a911-2a07cb89026f
Financial Times;when to doubt masked leaders and when to believe them;January 24, 2022;...themetaversecould make possible ways of communicating that were unimaginable to goffman in the 1950s, when he wrote about the “potentially infinite cycle of concealment, discovery, false revelation, and...;https://www.ft.com/content/729d9bc6-7ff7-49cc-937d-232b7212c3fe
Financial Times;web3: the future of the internet will not spell the end of big techpremiumcontent;November 24, 2021;...facebook’s name change to meta and plans to become a “metaversecompany” are linked to the idea of a future in which digital assets can be moved safely around the internet....;https://www.ft.com/content/785652f9-1739-4b5b-af2b-c3af561dfdf5
Financial Times;disney plots sports betting push in bid to revitalise espn;March 8, 2022;...he added that the future of sports programming will extend to “sports betting, gaming and themetaverse”....;https://www.ft.com/content/c6b81bfa-a654-4263-a7c4-44720a2f551c
Financial Times;internet law needs ministers to move fast and break things;February 23, 2022;...others fear ofcom’s powers are inadequate and that there is no focus on themetaverse....;https://www.ft.com/content/a14c1289-c02e-4821-870a-1f67602b37f5
Financial Times;bungie is today’s six-letter word;February 1, 2022;...like activision blizzard’s reasoning in being bought by microsoft, bungie seems bent on transferring its game worlds to the cloud, themetaverseand other media with sony’s backing....;https://www.ft.com/content/d46d8507-442b-49e3-a072-dad64e484619
Financial Times;boris johnson outlines new strategy to ease covid restrictionspremiumcontent;February 21, 2022;...such questions are now being asked by employment lawyers as companies embrace the technology allowing virtual meetings in themetaverse.covid cases and vaccinations  total global cases: 421.9mn  total doses...;https://www.ft.com/content/c5e6b3c2-9cb1-42e6-95e8-f683db3a5561
Financial Times;snap av: an echo from march 2000;November 19, 2021;...the most obvious being $791bn chipmaker andmetaverseplay nvidia, which rose 8.25 per cent after smashing expectations for its second quarter earnings....;https://www.ft.com/content/dc9cb2fc-66f3-4ed4-8376-a44a9cf9291e
Financial Times;ceos beware: the danger of corporate memos;May 18, 2022;...next week we are taking a trip to themetaverse(sort of) to find out what impact it’s likely to have on our future work lives....;https://www.ft.com/content/bd9e6303-a8ba-4dd0-807e-5a9198c4d0d7
Financial Times;dolce & gabbana have got designs on your home;April 15, 2022;...“we want to grow and explore new things and now with technology, nfts and themetaverse…” for the designers, the casa is the new way to groove....;https://www.ft.com/content/9fb29ae8-8eb6-41e7-94b4-15b03001c30d
Financial Times;after years of abstraction, things are getting real for markets;January 11, 2022;...from spacs, to cryptocurrencies, to nfts, to web3 and themetaverse, what investors wanted most were things that, well, were difficult to explain....;https://www.ft.com/content/8eaef215-e055-4dd2-b124-bf7e5e070fc9
Financial Times;crypto’s hottest game is facing an economic maelstrom;November 26, 2021;...proof of game sponsors more than 700 players in axie and similar games, according to its website, which says the company aims to promote “positive, empathetic, and responsible citizens of themetaverse”....;https://www.ft.com/content/b0c49d6f-a06a-4def-8469-45ad009ac13c
Financial Times;firstft: ukraine’s finance minister calls for ‘immediate’ support;April 12, 2022;...the investment, which values epic at $31.5bn, follows last week’s announcement from kirkbi and sony that they were forming a longtime partnership to create a so-calledmetaversefor children.  5....;https://www.ft.com/content/23dc799e-3d5e-4156-b177-83c0209155f3
Financial Times;spotify hints at move into audiobookspremiumcontent;November 12, 2021;...how will facebook keep itsmetaversesafe for users?...;https://www.ft.com/content/c569e055-f0fa-4893-8602-56b0161555f4
Financial Times;hyperloop takes cargo route;February 21, 2022;...metaversevs employment lawit is unclear how employee protections apply in the new digital realm. what counts as harassment? and can an avatar be discriminated against? asks kate beioley.  5....;https://www.ft.com/content/d6e58613-922a-417a-b2e4-7b1d5004d6cb
Financial Times;virgil abloh’s loss casts a shadow over 2021 fashion awards;November 30, 2021;...there was another new award formetaversedesign — presumably created not because digital designs are in need of recognition but because of the money put up by roblox, the gaming company that sponsored it...;https://www.ft.com/content/bfe77f0d-a644-491c-b965-aef12ed7a779
Financial Times;sony suffers fallout from call of duty deal;January 19, 2022;...if it gets it right, it could take them all the way into the mysticalmetaverse.  there is more on the deal in the ft’s news briefing podcast.the internet of (five) things  1....;https://www.ft.com/content/8e18749f-12ef-45d6-968f-c64800a1c6c5
Financial Times;east asian galleries flock to art basel’s online fair, ovr:2021;February 8, 2022;...“we are excited for themetaverse,” says mind set’s chu, who suggests that, if it becomes possible at some point to create a fully immersive digital environment which incorporates physical sensations, “i...;https://www.ft.com/content/855d9f46-75e4-4ca6-9bf8-30b771d17d16
Financial Times;india's huge motorbike market is going electricpremiumcontent;December 1, 2021;...(dealstreetasia)  the great rivalry between south korea’s samsung and japan’s sony looks destined to reignite — in themetaverse....;https://www.ft.com/content/8679a735-a333-48ac-b299-db321a56e506
Financial Times;ten economic trends that could define 2022;January 3, 2022;...physical matters: rising hype for themetaverseseemed to spell decline for the physical economy, but prices say otherwise. digital natives need physical shelter too....;https://www.ft.com/content/432d78ee-6163-402e-8950-d961b4b1312b
Financial Times;firstft: russian forces enter outskirts of kyiv as zelensky warns he is on kill list;February 25, 2022;...what meta’s vr advert tells us about themetaversethe virtual world of the super bowl video is a radical vision of the future, but also quite a chilling one, writes jemima kelly....;https://www.ft.com/content/661f0112-cd5c-4d58-a5b5-75e1715b852b
Financial Times;big tech’s big winners and losers;February 4, 2022;...ai is here now,metaversecomes later tiktok’s core engagement algorithm, which works to maximise the time people spend watching its catchy short videos, has been touted as the most effective consumer use...;https://www.ft.com/content/45b2d15d-9863-4d16-ac0d-c1b5086af072
Financial Times;facebook: planning a facelift to look more youthfulpremiumcontent;October 26, 2021;...finally, zuckerberg announced the company would split out its reality labs, which makes augmented reality and virtual reality products that together contribute to the burgeoning so-calledmetaverse....;https://www.ft.com/content/4e27a066-cb83-4f02-ac52-6e3532d901b4
Financial Times;economic terms can civilise the ascent of digitalisation;February 2, 2022;...a concert in themetaversecan be a club good, where only a paying member can watch it live, and then be made open to all after the fact....;https://www.ft.com/content/e5760d40-ca0e-41b6-b82e-8f9c722645f6
Financial Times;twitter embraces cryptopremiumcontent;November 10, 2021;...a lord of the ringsmetaversesounds far more excitingand it’s not outside the realms of possibility....;https://www.ft.com/content/49df9a39-3ec4-4b22-aa29-282b6e53953b
Financial Times;shell lifts dividend and buyback as profits soarpremiumcontent;February 3, 2022;...lex’s take: reality bites the social media group’smetaversevision....;https://www.ft.com/content/670b71f2-e38d-4327-b0ff-ef3e265fb3e6
Financial Times;firstft: activist fund calls for shell break up;October 28, 2021;...here is how it works  crypto will be as useless in themetaverseas they are now the hypocritical fantasy that underpins crypto also lies at the heart of themetaverse, writes jemima kelly....;https://www.ft.com/content/ff3b2e6e-1177-4c12-9850-78dae66cc216
Financial Times;spider-man a hit for cinemas but the web is still the future;January 6, 2022;...we’re all going to be living in themetaverse, so mark zuckerberg says....;https://www.ft.com/content/4f41e4e4-4e5c-4ad4-a99f-48a90695ff5b
Financial Times;conglomerates’ cycle of break-ups turns again;November 15, 2021;...amazon and google have pushed into cloud provision while facebook wants to control themetaverse....;https://www.ft.com/content/56b742ea-f169-4786-8573-23694562ccef
Financial Times;tsmc builds lead in chip arms race;January 13, 2022;...second life founder’s second chance at metaversewith themetaverseall the rage, second life appears to be planning a comeback....;https://www.ft.com/content/ad165ed1-fc6b-4a1d-832e-9a341b33f0af
Financial Times;elon musk talks tesla, twitter and trump with the ftpremiumcontent;May 11, 2022;...citi, bny mellon and wells fargo invest in crypto tech company (ft)  andy warhol painting of marilyn monroe sells for record $195mn (ft+ lex)  bored ape creator’s next windfall: selling land in an ‘open’metaverse...;https://www.ft.com/content/435281d4-62b6-4eec-9996-ad8b3a847d9b
Financial Times;coinbase poised to launch nft marketplace;October 12, 2021;...but mark zuckerberg, chief executive of facebook, has suggested that nfts might one day be a ubiquitous part of the online “metaverse”, a virtual universe that facebook is keen to play a role in building...;https://www.ft.com/content/c54dfaff-1e71-4a9d-995b-4be11c960020
Financial Times;editor’s letter: going around the houses;December 4, 2021;...who needs themetaversewhen you’ve got the miniverse instead?  there’s also something of the dolls’ house about the home of sophie wilson, albeit one with gigantic proportions and several dozen rooms....;https://www.ft.com/content/c2d1a56b-eccb-4e0d-b8e2-c0e6efffb601
Financial Times;disney’s chief on his war with netflix, irking the talent and breaking with the past;December 9, 2021;...“given how broad themetaversewill be, we want people to go wild and dream,” he says. “we’re in the dreaming phase.”...;https://www.ft.com/content/69e1cc1e-9c64-4000-b47f-a7e448107a5b
Financial Times;tough business lessons from the pandemic;December 26, 2021;...or that facebook would rebrand itself meta and declare it would focus on the virtual-world “metaverse”, where an outfit called republic realm said it paid  $4.2m for a plot of digital land a few weeks ago...;https://www.ft.com/content/10837d98-d2ce-45de-a60c-1acd3f54a81d
Financial Times;softbank looks to bypass uk in favour of nasdaq arm listing;February 8, 2022;...strengthened by capital raised from a public listing, haas said arm would focus on investment in new intellectual property from the automotive sector to devices that will power themetaverse.arm’sprogress...;https://www.ft.com/content/8e1ca412-da98-4a59-9a9b-431e13b0f800
Financial Times;brands bring their a-game to milan’s menswear shows;January 18, 2022;...and even if we’re wfh-ing in themetaversefor the foreseeable, you’ll always need a great coat.  follow @financialtimesfashion on instagram to find out about our latest stories first...;https://www.ft.com/content/2fa19f30-99d1-46cb-bf14-4afe94127bca
Financial Times;virtual fashion: the next frontier?;August 26, 2021;...clothing across thesemetaversesgenerally looks similar....;https://www.ft.com/content/18d9017c-670a-4311-aea5-4a6a72839409
Financial Times;tamagotchis and reality tv: 2023 cultural predictions;December 16, 2022;...so if it’s the case that apple is readying the launch of a headset, you can be sure it means they have solved a host of issues that could make this wholemetaversething more of a mainstream reality....;https://www.ft.com/content/9b3ce780-cdf0-422f-ba32-bb16d69a32c5
Financial Times;peloton’s tour de trouble takes a turn for the worsepremiumcontent;April 14, 2022;...it began 2022 with the world’s largest-ever tech deal, agreeing to pay $75bn for video game developer activision blizzard in a bold step into themetaverse....;https://www.ft.com/content/343a901c-31c9-48f2-934b-394948c9d604
Financial Times;taiwan’s chip talent war gets red hotpremiumcontent;February 23, 2022;...(ft)  chinese local governments and state-backed groups are diving into themetaversecraze, financing digital companies....;https://www.ft.com/content/0e431e7e-501d-461f-a369-67e7c6321ace
Financial Times;facebook to shutter facial recognition system;November 2, 2021;...indeed, facial recognition technology could be vital to the company’s longer-term ambitions to build an immersive digitalmetaverseinhabited by photorealistic avatars....;https://www.ft.com/content/48707a39-fc8a-411b-a252-66468d1e134f
Financial Times;firstft: fed to begin stimulus ‘taper’;November 4, 2021;...battle to control themetaverse: microsoft vs facebook whether you prefer microsoft’s gradualist approach or facebook’s dive straight into virtual reality, themetaversehas the potential to change the way...;https://www.ft.com/content/cbf66c3b-b477-40e0-b881-f21c1afb8ebd
Financial Times;disney’s chief on his war with netflix, irking the talent and breaking with the past;December 9, 2021;...“given how broad themetaversewill be, we want people to go wild and dream,” he says. “we’re in the dreaming phase.”...;https://www.ft.com/content/69e1cc1e-9c64-4000-b47f-a7e448107a5b
Financial Times;tough business lessons from the pandemic;December 26, 2021;...or that facebook would rebrand itself meta and declare it would focus on the virtual-world “metaverse”, where an outfit called republic realm said it paid  $4.2m for a plot of digital land a few weeks ago...;https://www.ft.com/content/10837d98-d2ce-45de-a60c-1acd3f54a81d
Financial Times;the next blockbuster private equity ipopremiumcontent;December 17, 2021;...the ft’s henry mance enters the digital world to find out if the project, unlike hismetaverseavatar, has legs....;https://www.ft.com/content/65a6274c-e4c4-4c27-a44b-de9a86c7e49b
Financial Times;facebook warns of ‘significant’ slowdown in revenue growth;July 28, 2021;...earlier this week, facebook announced that it was creating a unit dedicated to building out the “metaverse” — a shared virtual and augmented reality space where users can interact....;https://www.ft.com/content/30f14409-438d-4066-a443-c09b3bceb5e6
Financial Times;firstft: biden and putin agree ‘in principle’ to ukraine summit;February 21, 2022;...foreign ministers also gather to discuss the continent’s security situation.what else we’re readingmetaversevs employment law: the reality of the virtual workplace it is unclear how employee protections...;https://www.ft.com/content/d4bb2c7f-bd99-4ae9-8efb-08715487dc52
Financial Times;networking with bt and vodafone;January 31, 2022;...analysts will be seeking comment on itsmetaverseplans and reported disbanding of its diem cryptocurrency project. wireless chipmaker qualcomm and music streaming service spotify also have results....;https://www.ft.com/content/89bca57e-f35c-4048-a82c-2602cfce6033
Financial Times;a ‘new formality’ emerges at new york fashion week;February 17, 2022;...“comfort”, “freedom”, “ease” — if there was a fourth buzzword of new york fashion week, it was certainly “metaverse”....;https://www.ft.com/content/c89e651f-de3b-423a-9ba0-61fe1b79d8ec
Financial Times;auction houses to ride the boom in 2022;December 30, 2021;...these bigger players also have the resources to diversify into new business areas, ranging from themetaverseto art lending, another area that will be amplified through 2022 as art is increasingly treated...;https://www.ft.com/content/dfe9bad9-d7d3-40bb-aa86-fbe0f66686ca
Financial Times;what silicon valley sees in nfts;February 11, 2022;...they are establishing a new kind of art market that does not rely on the gatekeepers of traditional art, and betting that one day we will live more of our lives online in avatar-filled virtual spaces, ormetaverses...;https://www.ft.com/content/36ffa5a2-eef4-4cba-a4cd-9faea179b610
Financial Times;the anomaly by hervé le tellier — playful flight into the unknown;January 6, 2022;...in its stock-take of the virtues of the real versus the virtual, the novel flirts with the current debate on the validity of the so-calledmetaverse. but it does so with the lightest of touches....;https://www.ft.com/content/f3016067-4791-46cb-b249-117cb238a227
Financial Times;the lex newsletter: core franchises make the world go roundpremiumcontent;January 28, 2022;...we reckon that buys microsoft more advantage in cross-selling than in themetaverse, which, we are contractually required to point out, does not exist....;https://www.ft.com/content/ac403592-4376-453b-ba4f-274c57d28e93
Financial Times;block makes first steps into japanese fintech;March 21, 2022;...among the musician nft aficionados is snoop dogg, who is building ametaversemansion.recommended newsletters for you  ft asset management — the inside story on the movers and shakers behind a multitrillion-dollar...;https://www.ft.com/content/69af94ed-788d-4c8e-8525-c44277734a92
Financial Times;facebook unveils virtual office app horizon workrooms;August 19, 2021;...its launch is just one small part of facebook chief executive mark zuckerberg’s sweeping ambition to build an immersive, avatar-inhabited digital space known as themetaversewhere people can socialise,...;https://www.ft.com/content/9b73b3e4-6d68-4530-9879-58480b72335e
Financial Times;cma’s animated reaction to meta’s power;November 30, 2021;...on monday, the nominees for the fashion awards’ new category ofmetaversedesign were all player-creators from roblox....;https://www.ft.com/content/825ce997-5822-44a2-a528-c002e5ba714f
Financial Times;lebron james’s media group gets backing from nike and redbird capital;October 14, 2021;...its latest investing round is aimed at giving it the firepower to expand into ventures such as the ​​metaverse— the much-hyped concept of an immersive, virtual reality world — and broadening its appeal...;https://www.ft.com/content/6bdef028-0a0c-4733-abe2-8ed76d319a9e
Financial Times;why ethics must be built into tech development;December 5, 2021;...thwaite argues that innovation, as imagined in buzzwords such as the “metaverse”, is not considered “scary” in the way it should be. “it has got a bit too comfortable recently....;https://www.ft.com/content/43a6a1ab-3f52-43c5-af67-b4e7a1251bde
Financial Times;jd sports defends car-park meetingpremiumcontent;November 8, 2021;...essential comment before you go  oddly for facebook, a business built on advertising, its simulations of themetaverseseemed largely free of the stuff notes andrew hill....;https://www.ft.com/content/ea0c52f6-98ba-4bbe-8bb1-c336145dc94d
Financial Times;firstft: biden blames trump for capitol riots;January 7, 2022;...football’s future is in themetaversewhen european football was having conniptions last year over plans for a breakaway super league, a central theme was the concept of the “real fan”....;https://www.ft.com/content/42120f18-37be-4056-8652-2086184968a2
Financial Times;firstft: google announces stock split as shares hit record;February 2, 2022;...investors are likely to tune in for commentary about its latest project, the “metaverse” virtual world....;https://www.ft.com/content/c912140c-7c77-44c4-8fcc-3059fd1cdcf6
Financial Times;how the us tech giants could fall;August 16, 2021;...as of today, however, the most advanced prototypes of themetaverseexist on gaming platforms, run by newer companies....;https://www.ft.com/content/40ca92da-d3ef-47bb-b421-7d446d67bc52
Financial Times;the fashion photographer and lingerie designer who are redefining beauty;May 7, 2022;...nowadays, it’s relevant to the idea of themetaverse— in order to make an avatar of someone you need to 3d scan them....;https://www.ft.com/content/1e9ef870-19ef-46c9-9944-e5257954f953
Financial Times;social media companies jump on the nft bandwagonpremiumcontent;February 7, 2022;...regulating virtual reality regulators, already busy trying to keep pace with digital asset markets, are also paying closer attention to themetaverse, which is seen as the next frontier for payments and...;https://www.ft.com/content/211ba407-c633-4a66-a5dc-d3194f902420
Financial Times;leveraged buyouts are back, babypremiumcontent;April 12, 2022;...(ft + lex)  ericsson announces ‘indefinite suspension’ of russian business (ft)  goldman pays €1.7bn for dutch-based asset manager (reuters)  epic games secures $2bn from sony and lego to build gamingmetaverse...;https://www.ft.com/content/2ef1752e-226d-4dc1-a604-8d8661a28898
Financial Times;bond needs more than q in ai age;December 2, 2021;...although andreessen horowitz has previously backedmetaversestart-up improbable, mainframe, founded in 2019, is the first proper european games studio and the first nordic start-up the firm has supported...;https://www.ft.com/content/88b073ac-2426-41c2-ab01-c7938c93d313
Financial Times;galleries expand their reach in london;December 9, 2021;...the foundation does not sell its art, he says, but the nfts mean that “people can enjoy a mucha on theirmetaversewalls as much as on their living room walls in paris in the 1890s”....;https://www.ft.com/content/14561cf0-97f9-4fa7-ba56-aa1371a79e9e
Financial Times;firstft: tech stocks sink but amazon rallies after results release;February 4, 2022;...opinion: while mark zuckerberg may dream of distantmetaverses, this week meta has been humbled by a more mundane technology — tiktok’s algorithm, writes richard waters....;https://www.ft.com/content/292fc4e8-85d1-4579-9d54-93dcc4f52a1d
Financial Times;facebook’s facial recognition removal comes with caveats;November 3, 2021;...so, perhaps unsurprisingly, there is no mention of how facial recognition might be used in meta’s vision to build themetaverse— a digital world where users embody realistic avatars based on their physical...;https://www.ft.com/content/dd906710-f0b0-42ef-9d89-309018e72aa7
Financial Times;what 2022 holds in store for luxury;January 6, 2022;"...dolce & gabbana set a record when it auctioned off a nine-piece collection of nfts for $6m in september; a morgan stanley report boldly predicts thatmetaversegaming and nfts is a €50bn annual revenue opportunity...";https://www.ft.com/content/2beb415c-156c-4b8b-8384-101a0b13a3d8
Financial Times;firstft: apple overcomes supply chain issues to report record revenues;January 28, 2022;...would you buy a home in themetaverse? you could buy an island, complete with a villa, for prices as low as $104,000. there’s one slight catch: you can’t actually live in it....;https://www.ft.com/content/28366739-3a05-4343-bdee-265970ce07f6
Financial Times;china’s chip self-sufficiency ambitions suffer a big blowpremiumcontent;January 26, 2022;...(nikkei asia)  two hospitals in malaysia and indonesia are tapping into themetaversefor better telemedicine services....;https://www.ft.com/content/76e88f0e-8417-45e1-adb5-e2b23a794d2a
Financial Times;us companies reveal how climate change is increasing costspremiumcontent;March 2, 2022;...“the new carbon tax is a great manifestation of singapore’s commitment to sustainability,” said bo bai, chair of singapore-based digital exchangemetaversegreen exchange....;https://www.ft.com/content/8df679eb-38ca-44cc-accd-cac01a67d2da
Financial Times;cvc’s €4.5bn deal that will test its esg credentialspremiumcontent;February 17, 2022;...part of arm ipo (bbg)  jana partners launches proxy fight at zendesk, nominates four to board (reuters)  liontrust shareholders stage large revolt over executive pay (ft)  chinese state pumps money intometaverse...;https://www.ft.com/content/1c488005-ba17-4156-ac0c-550cbcf3b337
Financial Times;firstft: russia warns west to back down over ukraine;January 10, 2022;...rana foroohar argues that investors should pay less attention to themetaverseand more to those who are using capital to build out the hard assets of the future, such as tesla and german internet-of-things...;https://www.ft.com/content/e2142d8f-9176-4043-a286-ee2ef7d97b3d
Financial Times;firstft: facebook’s meta loses $200bn in value;February 3, 2022;...the social media group is also investing heavily in themetaversewhich it hopes will fuel future growth but spending on the new project ate into fourth-quarter profits....;https://www.ft.com/content/189bc812-c3c6-4b5f-b2fc-a781900cedf0
Financial Times;firstft: ‘we will hunt you down’;August 27, 2021;...we should be careful whichmetaversewe choose to live in the great thing about the future is that you can make it up. so it is with the latest silicon valley infatuation: themetaverse....;https://www.ft.com/content/7d77b23e-339d-4889-8ae8-ae788ca10909
Financial Times;easyjet launches £1.2bn cash call after rejecting approachpremiumcontent;September 9, 2021;...supporters hope the ethereum blockchain that powers most nfts will become the plumbing for themetaverse, an interoperable collection of mirror realities in cyber space....;https://www.ft.com/content/53e456b7-a8ab-461b-919c-fb4564906ece
Financial Times;in challenge, there is opportunitypremiumcontent;January 31, 2022;...i’m fascinated by the way in which people are shelling out serious money for things like real estate in themetaverse, as outlined by this ft weekend feature....;https://www.ft.com/content/85ba680d-6e23-4a84-b0f0-cd30505b1659
Financial Times;the national trust row is obscuring its core mission: cake;October 22, 2021;...no one joins the national trust to visit urban warehouses or kill zombies in themetaverse. you go to a trust property for a nice walk and a delicious treat....;https://www.ft.com/content/ac829cf5-d3ec-493b-aef0-57a946d1ba18
Financial Times;us and uk combine on cyber opspremiumcontent;November 18, 2021;"...british vc firm balderton capital, known for backing companies such as revolut and depop, this week raised its largest early-stage fund ever; and sifted pulls together a guide to making money from themetaverse...";https://www.ft.com/content/6cb52a6a-9e7f-4bf3-b8eb-e1ad165e61fb
Financial Times;inside the fastest-growing sports private equity fundpremiumcontent;January 8, 2022;...ft asia business editor leo lewis takes a look at the future of football in themetaverse, via a project between manchester city and sony, for this weekend’s ft magazine....;https://www.ft.com/content/044f76b6-9858-4ac0-b65a-a82cc5f88872
Financial Times;the new bank on the blockpremiumcontent;January 24, 2022;...read more about the patents that shed light on facebook’s plans to cash in on themetaverse.recommended newsletters for you  #techasia — your guide to the billions being made and lost in the world of asia...;https://www.ft.com/content/b26e856c-b135-4f9d-8d40-7ad210e5536c
Financial Times;apple has too much power over its rivals;November 1, 2021;...facebook has announced plans to dominate the newest digital sphere, the virtual reality “metaverse”. regulators need to catch up. we need a cyberspace commerce commission to start setting boundaries....;https://www.ft.com/content/94d9f964-10d8-4ff3-9781-821f3fc9ee3a
Financial Times;blackstone’s new property pitch: rent now, buy laterpremiumcontent;January 20, 2022;...gained a head-start in the race to become the “netflix of gaming”, as the industry moves away from traditional consoles and computers towards streaming, virtual reality and the glittering promise of ametaverse...;https://www.ft.com/content/285dea29-6c4e-4594-80b5-30143f0efab0
Financial Times;special episode: a trip to the nyse trading floor;October 29, 2021;...but facebook is setting out to be themetaversecompany....;https://www.ft.com/content/e66c93b1-996c-48ea-9a13-597410ec7e47
Financial Times;when will the music stop?premiumcontent;February 7, 2022;...i’m glad to see that even the techies at wired are sceptical about themetaverse. just the idea of having to wear a vr headset is a huge turn-off for me personally....;https://www.ft.com/content/f9eb639d-0d4c-4a9f-b4f0-2e2abad0f558
Financial Times;dark money comes into the lightpremiumcontent;February 14, 2022;...what’s not to like about a lunch with the ft in themetaversewith john thornhill and david chalmers.peter spiegel responds  your belief that private equity is a “morphing of the financial crisis into something...;https://www.ft.com/content/2ba84b00-d61f-499f-9f73-f1c47aa6af50
Financial Times;how to make a sports star for chinapremiumcontent;February 12, 2022;...all of this is good news for nbc, which will air the game, and the advertisers that have paid as much as $7mn for 30 seconds of airtime to promote beer (or this year, themetaverse)....;https://www.ft.com/content/89eba275-6bb1-448c-9bae-6448a46081ca
Financial Times;a trade-related fix to america’s inflation challengepremiumcontent;November 17, 2021;...bad news for themetaverse. fortnite has given up (bloomberg, $) on china after failing to convince beijing to loosen restrictions. the supply chain crisis is placing pressure (nyt, $) on us farmers....;https://www.ft.com/content/630dcb2d-9ea6-4432-a22a-df4b5d919174
Financial Times;it’s office life, but not as we know it;August 27, 2021;...it is a step towards the “metaverse”, or what facebook founder mark zuckerberg sees as a permanent, shared digital space in which users, via their avatars, can do anything from taking part in dance classes...;https://www.ft.com/content/86200fd7-6f73-47ae-a84a-1b824c57636d
Financial Times;how london became a crypto-art capital;October 7, 2021;...its inaugural exhibition, nftism: no fear in trying, curated by kenny schachter, was hosted across unit’s covent garden space and in the virtual world of the “metaverse”, featuring works by seth armstrong...;https://www.ft.com/content/9c5a831f-4c3a-457f-b36e-950ba3a23b80
Financial Times;ft europe innovative lawyers 2022 open for submissions;March 11, 2022;...after lockdowns brought much of the world up to speed with basic digital operations in many spheres, this year businesses are set to innovate technology in new ways, such as exploring themetaverseand investigating...;https://www.ft.com/content/59a1d3ad-4a19-408a-91cf-f4378f3c9c5d
Financial Times;business school briefing: flow state, top schools for economics, advisers sought;November 1, 2021;...top reads from business schools in the past week  facebook changes name to meta in corporate rebranding the move reflects the company’s push to build an avatar-filled virtual world known as themetaverse...;https://www.ft.com/content/0ce06014-984f-4696-b1fa-fbb0b837a40e
Financial Times;natwest profits surge despite money laundering chargepremiumcontent;October 29, 2021;...the corporate rebranding reflects the company’s push to build a digital avatar-filled virtual world known as themetaverseas it battles a deepening public relations crisis and growing regulatory scrutiny...;https://www.ft.com/content/87ac0416-9517-4bfb-a2a7-7e396663e55b
Financial Times;recognition arrives for pioneering scientists;October 3, 2021;...the conservative party conference in manchesterthursday  sweden, nobel prize for literature announced  bank of canada governor tiff macklem speaks at council on foreign relations  us, new york comic conmetaverse...;https://www.ft.com/content/6adfdebb-90b9-4d8e-a1c1-d3de38875070
