newspaper;title;date;abstract;link
The Times;facebook under attack from all sides and within;Saturday October 23 2021;… from being regarded as a social network operator to a group more focused on “themetaverse”, a virtual realm where users can interact without being physically in the same space …;https://www.thetimes.co.uk/article/facebook-under-attack-from-all-sides-and-within-rzq8xmw9w
The Times;facebook failed to remove ‘banned’ nazi profiles;Friday October 22 2021;… internal rules and processes are not working.• zuckerberg plans to rebrand facebook and enter themetaverse“it’s time for regulation that is strong enough to do the job that …;https://www.thetimes.co.uk/article/facebook-failed-to-remove-banned-nazi-profiles-9dps83j3l
The Times;alistair osborne: burberry’s brit must break the pattern;Thursday October 21 2021;… s in a name?no wonder facebook’s mark zuckerberg wants to focus on themetaverse. back in the real world, whistleblowers accuse him of putting “astronomical profits before people …;https://www.thetimes.co.uk/article/alistair-osborne-burberrys-brit-must-break-the-pattern-v8hfnhl5f
The Times;the times view on facebook’s rebranding: naming convention;Wednesday October 20 2021;… they’re very web 1.0. we won’t need them in the virtual-realitymetaversewe’re building. and you don’t see too many of them on instagram …;https://www.thetimes.co.uk/article/the-times-view-on-facebooks-rebranding-naming-convention-6prlqjgkc
The Times;mark zuckerberg is planning to rebrand facebook;Wednesday October 20 2021;… company said it would hire 10,000 people in the european union to help create “metaverseproducts”.hugo rifkind: themetaverseis real, but will it taste good?facebook’s …;https://www.thetimes.co.uk/article/mark-zuckerberg-is-planning-to-rebrand-facebook-6cv2lvw6d
The Times;facebook recommended material about rape to online researchers;Tuesday October 19 2021;… towards building a virtual world for its users. it is investing $50 million in the “metaverse”, which it says is the next phase of growth for tech giants. themetaverse…;https://www.thetimes.co.uk/article/facebook-recommended-material-about-rape-to-online-researchers-zfqxdltsz
The Times;roblox, sharkbite and the gamers who got rich as teenagers;Saturday October 16 2021;… take even longer to take today’s internet and see it fully realised as the ‘metaverse’.”the term “metaverse” was coined by the author neal stephenson in his 1992 novel …;https://www.thetimes.co.uk/article/roblox-sharkbite-and-the-gamers-who-got-rich-as-teenagers-cck8lzhrz
The Times;nftism: no fear in trying review — the brave new world of digital artwork;Monday September 13 2021;… still lifes.the gallery unit london has developed a virtual reality space known as ametaverseto go with its physical showcase, meaning that people can attend the exhibition remotely …;https://www.thetimes.co.uk/article/nftism-no-fear-in-trying-review-the-brave-new-world-of-digital-artwork-zqh9bp8k0
The Times;why mark zuckerberg wants us all to be smart in ray-bans;Sunday September 12 2021;… it is also at the heart of zuckerberg’s ambition to bring to life the “metaverse”, where people work, play and entertain themselves in an immersive online world.“smart glasses …;https://www.thetimes.co.uk/article/why-mark-zuckerberg-wants-us-all-to-be-smart-in-ray-bans-2fsfnp88r
The Times;burning man goes virtual reality: a quick cuppa, then it’s off to find that orgy in the desert;Sunday September 5 2021;… empty and inadequate. it’s undoubtedly an impressive effort, but no oculus rift or fancymetaversewizardry is going to convince me i wouldn’t be having more fun getting …;https://www.thetimes.co.uk/article/burning-man-goes-virtual-reality-a-quick-cuppa-then-its-off-to-find-that-orgy-in-the-desert-gs77rd767
The Times;home working is cheaper, but we may pay in the long run;Saturday September 4 2021;… to delay, not hasten.mark zuckerberg, the chief executive of facebook, anticipates something called themetaverse, a digital working and socialising space that people share to play games together, take …;https://www.thetimes.co.uk/article/home-working-is-cheaper-but-we-may-pay-in-the-long-run-60hkw2vrt
The Times;will darwinism drive staff back into offices? some of them — but not all;Sunday August 22 2021;on thursday, mark zuckerberg gave viewers of cbs a peek into the “metaverse”, an immersive version of the internet;https://www.thetimes.co.uk/article/will-darwinism-drive-staff-back-into-offices-some-of-them-but-not-all-mpqv6zz3p
The Times;facebook cashes in on covid lockdowns;Wednesday July 28 2021;… s future growth, with initiatives including “building the next computing platform” that he calls “themetaverse”. he said on wednesday: “we had a strong quarter as we continue to help …;https://www.thetimes.co.uk/article/facebook-cashes-in-on-covid-lockdowns-pgkm5gglq
The Times;how covid helped cure snap;Sunday July 25 2021;… convinced. in an interview last week, the facebook founder gushed about the emergence of the “metaverse” — a melding of the physical and digital in a virtual space first conceptualised in …;https://www.thetimes.co.uk/article/covid-helped-cure-snapchat-evan-spiegel-mr98jq700
The Times;why i’d rather buy an illuminated manuscript than a digital artwork;Thursday March 4 2021;… opensea’s co-founder alex atallah says.but what happens when we return from themetaverseto reality? as the hype rises, the money pours in. the bubble inflates. it …;https://www.thetimes.co.uk/article/why-id-rather-buy-an-illuminated-manuscript-than-a-digital-artwork-ts5t99fcr
The Times;ian cowie: guess what katy perry and i have in common? clue, it’s not music taste;Sunday January 31 2021;… what led me to video games.revenues from digital entertainment — more hiply known as themetaverse— rose 20 per cent last year to a global total of $180 billion (£131 …;https://www.thetimes.co.uk/article/ian-cowie-guess-what-katy-perry-and-i-have-in-common-clue-its-not-music-taste-wckkx67fs
The Times;who needs real life? stars like stormzy and travis scott are now performing inside video games;Sunday January 24 2021;… matter of minutes.the real world is waiting for venues to reopen, but in the “metaverse” of gaming, pop stars-turned-avatars are shattering attendance records. last april, a month …;https://www.thetimes.co.uk/article/who-needs-real-life-stars-like-stormzy-and-travis-scott-are-now-performing-inside-video-games-6t3k9qxh5
The Times;review: interference: city park, glasgow;Thursday March 21 2019;… the-nose and at times can’t resist indulging in exposition. in hannah khalil’smetaversea mother (beattie again), attempts virtual communication with her daughter, which only makes her …;https://www.thetimes.co.uk/article/review-interference-city-park-glasgow-rz2qkl8df
The Times;well, duh — mark zuckerberg’s trip to dc was classic sci-fi;Sunday April 15 2018;… still waiting). but an unusually large proportion has.there are two worlds: reality and themetaverse. reality is a decaying, balkanised america, a land in which the federal government has …;https://www.thetimes.co.uk/article/well-duh-mark-zuckerbergs-trip-to-dc-was-classic-sci-fi-00lz5pnnw
The Times;brave new world that risks alienating diehard warcraft gamers;Saturday December 4 2010;… and play it. it’s gone for ever. that’s scary.”  lowell cremorne, from themetaversejournal site, said: “over the past three years, i’ve become attached to a …;https://www.thetimes.co.uk/article/brave-new-world-that-risks-alienating-diehard-warcraft-gamers-xwmjcq2hbmb
The Times;at least the chicken kebabs were real;Thursday October 25 2007;you know you’re at a virtual worlds conference when someone introduces himself as a ‘metaverseevangelist’. or when they slip a sentence like ‘the true embodiment of convergence is …;https://www.thetimes.co.uk/article/at-least-the-chicken-kebabs-were-real-x2k8vzqtvdc
The Times;google ‘to test rival to second life’;Monday September 24 2007;google is thought to be set to trial;https://www.thetimes.co.uk/article/google-to-test-rival-to-second-life-36jxgs27jzm
The Times;wimbledon fans get chance of a second life facing the stars;Saturday June 30 2007;… possible to watch an entire match through the eyes of the players.ian hughes, a “metaverse[online universe] evangelist” for ibm, who worked on the project, said: “there’s a …;https://www.thetimes.co.uk/article/wimbledon-fans-get-chance-of-a-second-life-facing-the-stars-75w3hfq52fj
